game_id,date,status,home_team_id,home_team_name,home_team_abbrev,home_score,away_team_id,away_team_name,away_team_abbrev,away_score,venue,attendance,season
401266805,2020-12-23T00:00Z,Final,17,Brooklyn Nets,BKN,125,9,Golden State Warriors,GS,99,Barclays Center,0,2020-21
401266806,2020-12-23T03:00Z,Final,13,Los Angeles Lakers,LAL,109,12,LA Clippers,LAC,116,crypto.com Arena,0,2020-21
401267150,2020-12-24T00:00Z,Final,5,Cleveland Cavaliers,CLE,121,30,Charlotte Hornets,CHA,114,Rocket Arena,300,2020-21
401267151,2020-12-24T00:00Z,Final,11,Indiana Pacers,IND,121,18,New York Knicks,NY,107,Gainbridge Fieldhouse,0,2020-21
401267152,2020-12-24T00:00Z,Final,19,Orlando Magic,ORL,113,14,Miami Heat,MIA,107,Kia Center,3396,2020-21
401267173,2020-12-24T00:00Z,Final,20,Philadelphia 76ers,PHI,113,27,Washington Wizards,WSH,107,Xfinity Mobile Arena,0,2020-21
401266804,2020-12-24T00:30Z,Final,2,Boston Celtics,BOS,122,15,Milwaukee Bucks,MIL,121,TD Garden,0,2020-21
401267174,2020-12-24T00:30Z,Final,28,Toronto Raptors,TOR,99,3,New Orleans Pelicans,NO,113,Benchmark International Arena,3800,2020-21
401267175,2020-12-24T01:00Z,Final,4,Chicago Bulls,CHI,104,1,Atlanta Hawks,ATL,124,United Center,0,2020-21
401267176,2020-12-24T01:00Z,Postponed,10,Houston Rockets,HOU,0,25,Oklahoma City Thunder,OKC,0,Toyota Center (Houston),0,2020-21
401267177,2020-12-24T01:00Z,Final,29,Memphis Grizzlies,MEM,119,24,San Antonio Spurs,SA,131,FedExForum,0,2020-21
401267178,2020-12-24T01:00Z,Final,16,Minnesota Timberwolves,MIN,111,8,Detroit Pistons,DET,101,Target Center,0,2020-21
401267179,2020-12-24T02:00Z,Final,7,Denver Nuggets,DEN,122,23,Sacramento Kings,SAC,124,Ball Arena,0,2020-21
401267180,2020-12-24T03:00Z,Final,22,Portland Trail Blazers,POR,100,26,Utah Jazz,UTAH,120,Moda Center,0,2020-21
401266796,2020-12-24T03:30Z,Final,21,Phoenix Suns,PHX,106,6,Dallas Mavericks,DAL,102,PHX Arena,0,2020-21
401266794,2020-12-25T17:00Z,Final,14,Miami Heat,MIA,111,3,New Orleans Pelicans,NO,98,Kaseya Center,0,2020-21
401266797,2020-12-25T19:30Z,Final,15,Milwaukee Bucks,MIL,138,9,Golden State Warriors,GS,99,Fiserv Forum,0,2020-21
401266798,2020-12-25T22:00Z,Final,2,Boston Celtics,BOS,95,17,Brooklyn Nets,BKN,123,TD Garden,0,2020-21
401266799,2020-12-26T01:00Z,Final,13,Los Angeles Lakers,LAL,138,6,Dallas Mavericks,DAL,115,crypto.com Arena,0,2020-21
401266795,2020-12-26T03:30Z,Final,7,Denver Nuggets,DEN,108,12,LA Clippers,LAC,121,Ball Arena,0,2020-21
401267181,2020-12-26T22:00Z,Final,29,Memphis Grizzlies,MEM,112,1,Atlanta Hawks,ATL,122,FedExForum,0,2020-21
401267182,2020-12-27T00:00Z,Final,30,Charlotte Hornets,CHA,107,25,Oklahoma City Thunder,OKC,109,Spectrum Center,0,2020-21
401267183,2020-12-27T00:00Z,Final,8,Detroit Pistons,DET,119,5,Cleveland Cavaliers,CLE,128,Little Caesars Arena,0,2020-21
401267184,2020-12-27T00:00Z,Final,27,Washington Wizards,WSH,120,19,Orlando Magic,ORL,130,Capital One Arena,0,2020-21
401267185,2020-12-27T00:30Z,Final,18,New York Knicks,NY,89,20,Philadelphia 76ers,PHI,109,Madison Square Garden,0,2020-21
401267186,2020-12-27T01:00Z,Final,4,Chicago Bulls,CHI,106,11,Indiana Pacers,IND,125,United Center,0,2020-21
401267187,2020-12-27T01:30Z,Final,24,San Antonio Spurs,SA,119,28,Toronto Raptors,TOR,114,Frost Bank Center,0,2020-21
401267188,2020-12-27T02:00Z,Final,26,Utah Jazz,UTAH,111,16,Minnesota Timberwolves,MIN,116,Delta Center,1932,2020-21
401267189,2020-12-27T03:00Z,Final,22,Portland Trail Blazers,POR,128,10,Houston Rockets,HOU,126,Moda Center,0,2020-21
401267190,2020-12-27T03:00Z,Final,23,Sacramento Kings,SAC,106,21,Phoenix Suns,PHX,103,Golden 1 Center,0,2020-21
401267191,2020-12-27T20:30Z,Final,12,LA Clippers,LAC,73,6,Dallas Mavericks,DAL,124,crypto.com Arena,0,2020-21
401267192,2020-12-28T00:00Z,Final,30,Charlotte Hornets,CHA,106,17,Brooklyn Nets,BKN,104,Spectrum Center,0,2020-21
401267193,2020-12-28T00:00Z,Final,27,Washington Wizards,WSH,113,19,Orlando Magic,ORL,120,Capital One Arena,0,2020-21
401267194,2020-12-28T00:00Z,Final,3,New Orleans Pelicans,NO,98,24,San Antonio Spurs,SA,95,Smoothie King Center,750,2020-21
401267195,2020-12-28T00:30Z,Final,5,Cleveland Cavaliers,CLE,118,20,Philadelphia 76ers,PHI,94,Rocket Arena,300,2020-21
401267196,2020-12-28T00:30Z,Final,18,New York Knicks,NY,130,15,Milwaukee Bucks,MIL,110,Madison Square Garden,0,2020-21
401267197,2020-12-28T01:00Z,Final,11,Indiana Pacers,IND,108,2,Boston Celtics,BOS,107,Gainbridge Fieldhouse,0,2020-21
401267198,2020-12-28T01:00Z,Final,4,Chicago Bulls,CHI,128,9,Golden State Warriors,GS,129,United Center,0,2020-21
401267199,2020-12-28T02:00Z,Final,23,Sacramento Kings,SAC,100,21,Phoenix Suns,PHX,116,Golden 1 Center,0,2020-21
401267200,2020-12-28T03:00Z,Final,13,Los Angeles Lakers,LAL,127,16,Minnesota Timberwolves,MIN,91,crypto.com Arena,0,2020-21
401267201,2020-12-29T00:30Z,Final,1,Atlanta Hawks,ATL,128,8,Detroit Pistons,DET,120,State Farm Arena,0,2020-21
401267202,2020-12-29T00:30Z,Final,17,Brooklyn Nets,BKN,111,29,Memphis Grizzlies,MEM,116,Barclays Center,0,2020-21
401267203,2020-12-29T01:00Z,Final,25,Oklahoma City Thunder,OKC,109,26,Utah Jazz,UTAH,110,Paycom Center,0,2020-21
401267204,2020-12-29T02:00Z,Final,7,Denver Nuggets,DEN,124,10,Houston Rockets,HOU,111,Ball Arena,0,2020-21
401267205,2020-12-29T03:00Z,Final,13,Los Angeles Lakers,LAL,107,22,Portland Trail Blazers,POR,115,crypto.com Arena,0,2020-21
401267206,2020-12-30T00:00Z,Final,5,Cleveland Cavaliers,CLE,86,18,New York Knicks,NY,95,Rocket Arena,300,2020-21
401267207,2020-12-30T00:00Z,Final,8,Detroit Pistons,DET,106,9,Golden State Warriors,GS,116,Little Caesars Arena,0,2020-21
401267208,2020-12-30T00:00Z,Final,11,Indiana Pacers,IND,111,2,Boston Celtics,BOS,116,Gainbridge Fieldhouse,0,2020-21
401267209,2020-12-30T00:00Z,Final,20,Philadelphia 76ers,PHI,100,28,Toronto Raptors,TOR,93,Xfinity Mobile Arena,0,2020-21
401267210,2020-12-30T00:00Z,Final,27,Washington Wizards,WSH,107,4,Chicago Bulls,CHI,115,Capital One Arena,0,2020-21
401267211,2020-12-30T00:30Z,Final,14,Miami Heat,MIA,97,15,Milwaukee Bucks,MIL,144,Kaseya Center,0,2020-21
401267212,2020-12-30T01:00Z,Final,25,Oklahoma City Thunder,OKC,107,19,Orlando Magic,ORL,118,Paycom Center,0,2020-21
401267213,2020-12-30T03:00Z,Final,21,Phoenix Suns,PHX,111,3,New Orleans Pelicans,NO,86,PHX Arena,0,2020-21
401267214,2020-12-30T03:00Z,Final,12,LA Clippers,LAC,124,16,Minnesota Timberwolves,MIN,101,crypto.com Arena,0,2020-21
401267215,2020-12-30T03:00Z,Final,23,Sacramento Kings,SAC,125,7,Denver Nuggets,DEN,115,Golden 1 Center,0,2020-21
401267216,2020-12-31T00:30Z,Final,2,Boston Celtics,BOS,126,29,Memphis Grizzlies,MEM,107,TD Garden,0,2020-21
401267217,2020-12-31T00:30Z,Final,17,Brooklyn Nets,BKN,145,1,Atlanta Hawks,ATL,141,Barclays Center,0,2020-21
401267218,2020-12-31T00:30Z,Final,14,Miami Heat,MIA,119,15,Milwaukee Bucks,MIL,108,Kaseya Center,0,2020-21
401267219,2020-12-31T01:30Z,Final,6,Dallas Mavericks,DAL,99,30,Charlotte Hornets,CHA,118,American Airlines Center,0,2020-21
401267220,2020-12-31T01:30Z,Final,24,San Antonio Spurs,SA,107,13,Los Angeles Lakers,LAL,121,Frost Bank Center,0,2020-21
401267221,2020-12-31T03:00Z,Final,12,LA Clippers,LAC,128,22,Portland Trail Blazers,POR,105,crypto.com Arena,0,2020-21
401267222,2020-12-31T20:00Z,Final,11,Indiana Pacers,IND,119,5,Cleveland Cavaliers,CLE,99,Gainbridge Fieldhouse,0,2020-21
401267223,2020-12-31T22:00Z,Final,27,Washington Wizards,WSH,130,4,Chicago Bulls,CHI,133,Capital One Arena,0,2020-21
401267224,2020-12-31T23:30Z,Final,19,Orlando Magic,ORL,92,20,Philadelphia 76ers,PHI,116,Kia Center,3247,2020-21
401267225,2021-01-01T00:00Z,Final,10,Houston Rockets,HOU,122,23,Sacramento Kings,SAC,119,Toyota Center (Houston),3247,2020-21
401267226,2021-01-01T00:30Z,Final,28,Toronto Raptors,TOR,100,18,New York Knicks,NY,83,Benchmark International Arena,3449,2020-21
401267227,2021-01-01T01:00Z,Final,25,Oklahoma City Thunder,OKC,80,3,New Orleans Pelicans,NO,113,Paycom Center,0,2020-21
401267228,2021-01-01T02:00Z,Final,26,Utah Jazz,UTAH,95,21,Phoenix Suns,PHX,106,Delta Center,1932,2020-21
401267229,2021-01-02T00:00Z,Final,30,Charlotte Hornets,CHA,93,29,Memphis Grizzlies,MEM,108,Spectrum Center,0,2020-21
401267230,2021-01-02T00:00Z,Final,8,Detroit Pistons,DET,96,2,Boston Celtics,BOS,93,Little Caesars Arena,0,2020-21
401267231,2021-01-02T00:00Z,Final,6,Dallas Mavericks,DAL,93,14,Miami Heat,MIA,83,American Airlines Center,0,2020-21
401267232,2021-01-02T00:30Z,Final,17,Brooklyn Nets,BKN,96,1,Atlanta Hawks,ATL,114,Barclays Center,0,2020-21
401267233,2021-01-02T01:00Z,Final,15,Milwaukee Bucks,MIL,126,4,Chicago Bulls,CHI,96,Fiserv Forum,0,2020-21
401267234,2021-01-02T01:00Z,Final,16,Minnesota Timberwolves,MIN,109,27,Washington Wizards,WSH,130,Target Center,0,2020-21
401267235,2021-01-02T01:00Z,Final,24,San Antonio Spurs,SA,103,13,Los Angeles Lakers,LAL,109,Frost Bank Center,0,2020-21
401267236,2021-01-02T02:00Z,Final,7,Denver Nuggets,DEN,103,21,Phoenix Suns,PHX,106,Ball Arena,0,2020-21
401267237,2021-01-02T02:00Z,Final,26,Utah Jazz,UTAH,106,12,LA Clippers,LAC,100,Delta Center,1932,2020-21
401267238,2021-01-02T03:30Z,Final,9,Golden State Warriors,GS,98,22,Portland Trail Blazers,POR,123,Chase Center,0,2020-21
401267239,2021-01-02T22:00Z,Final,10,Houston Rockets,HOU,102,23,Sacramento Kings,SAC,94,Toyota Center (Houston),3065,2020-21
401267240,2021-01-03T00:00Z,Final,11,Indiana Pacers,IND,102,18,New York Knicks,NY,106,Gainbridge Fieldhouse,0,2020-21
401267241,2021-01-03T00:00Z,Final,19,Orlando Magic,ORL,99,25,Oklahoma City Thunder,OKC,108,Kia Center,3339,2020-21
401267242,2021-01-03T00:00Z,Final,20,Philadelphia 76ers,PHI,127,30,Charlotte Hornets,CHA,112,Xfinity Mobile Arena,0,2020-21
401267243,2021-01-03T00:30Z,Final,1,Atlanta Hawks,ATL,91,5,Cleveland Cavaliers,CLE,96,State Farm Arena,0,2020-21
401267244,2021-01-03T00:30Z,Final,3,New Orleans Pelicans,NO,120,28,Toronto Raptors,TOR,116,Smoothie King Center,750,2020-21
401267245,2021-01-03T20:00Z,Final,8,Detroit Pistons,DET,120,2,Boston Celtics,BOS,122,Little Caesars Arena,0,2020-21
401267246,2021-01-03T23:00Z,Final,17,Brooklyn Nets,BKN,122,27,Washington Wizards,WSH,123,Barclays Center,0,2020-21
401267247,2021-01-03T23:00Z,Final,29,Memphis Grizzlies,MEM,94,13,Los Angeles Lakers,LAL,108,FedExForum,0,2020-21
401267248,2021-01-04T00:00Z,Final,16,Minnesota Timberwolves,MIN,109,7,Denver Nuggets,DEN,124,Target Center,0,2020-21
401267249,2021-01-04T00:00Z,Final,24,San Antonio Spurs,SA,109,26,Utah Jazz,UTAH,130,Frost Bank Center,0,2020-21
401267250,2021-01-04T01:00Z,Final,4,Chicago Bulls,CHI,118,6,Dallas Mavericks,DAL,108,United Center,0,2020-21
401267251,2021-01-04T01:00Z,Final,21,Phoenix Suns,PHX,107,12,LA Clippers,LAC,112,PHX Arena,0,2020-21
401267252,2021-01-04T01:30Z,Final,9,Golden State Warriors,GS,137,22,Portland Trail Blazers,POR,122,Chase Center,0,2020-21
401267253,2021-01-05T00:00Z,Final,19,Orlando Magic,ORL,103,5,Cleveland Cavaliers,CLE,83,Kia Center,2726,2020-21
401267254,2021-01-05T00:00Z,Final,20,Philadelphia 76ers,PHI,118,30,Charlotte Hornets,CHA,101,Xfinity Mobile Arena,0,2020-21
401267255,2021-01-05T00:30Z,Final,1,Atlanta Hawks,ATL,108,18,New York Knicks,NY,113,State Farm Arena,0,2020-21
401267256,2021-01-05T00:30Z,Final,14,Miami Heat,MIA,118,25,Oklahoma City Thunder,OKC,90,Kaseya Center,0,2020-21
401267257,2021-01-05T00:30Z,Final,28,Toronto Raptors,TOR,114,2,Boston Celtics,BOS,126,Benchmark International Arena,3740,2020-21
401267258,2021-01-05T01:00Z,Final,10,Houston Rockets,HOU,100,6,Dallas Mavericks,DAL,113,Toyota Center (Houston),3070,2020-21
401267259,2021-01-05T01:00Z,Final,15,Milwaukee Bucks,MIL,125,8,Detroit Pistons,DET,115,Fiserv Forum,0,2020-21
401267260,2021-01-05T01:00Z,Final,3,New Orleans Pelicans,NO,116,11,Indiana Pacers,IND,118,Smoothie King Center,750,2020-21
401267261,2021-01-05T03:00Z,Final,9,Golden State Warriors,GS,137,23,Sacramento Kings,SAC,106,Chase Center,0,2020-21
401267262,2021-01-06T00:30Z,Final,17,Brooklyn Nets,BKN,130,26,Utah Jazz,UTAH,96,Barclays Center,0,2020-21
401267263,2021-01-06T01:00Z,Final,29,Memphis Grizzlies,MEM,92,13,Los Angeles Lakers,LAL,94,FedExForum,0,2020-21
401267264,2021-01-06T02:00Z,Final,7,Denver Nuggets,DEN,123,16,Minnesota Timberwolves,MIN,116,Ball Arena,0,2020-21
401267265,2021-01-06T03:00Z,Final,12,LA Clippers,LAC,113,24,San Antonio Spurs,SA,116,crypto.com Arena,0,2020-21
401267266,2021-01-06T03:30Z,Final,22,Portland Trail Blazers,POR,108,4,Chicago Bulls,CHI,111,Moda Center,0,2020-21
401267267,2021-01-07T00:00Z,Final,11,Indiana Pacers,IND,114,10,Houston Rockets,HOU,107,Gainbridge Fieldhouse,0,2020-21
401267268,2021-01-07T00:00Z,Final,19,Orlando Magic,ORL,105,5,Cleveland Cavaliers,CLE,94,Kia Center,2948,2020-21
401267269,2021-01-07T00:00Z,Final,20,Philadelphia 76ers,PHI,141,27,Washington Wizards,WSH,136,Xfinity Mobile Arena,0,2020-21
401267270,2021-01-07T00:30Z,Final,1,Atlanta Hawks,ATL,94,30,Charlotte Hornets,CHA,102,State Farm Arena,0,2020-21
401267271,2021-01-07T00:30Z,Final,14,Miami Heat,MIA,105,2,Boston Celtics,BOS,107,Kaseya Center,0,2020-21
401267272,2021-01-07T00:30Z,Final,18,New York Knicks,NY,112,26,Utah Jazz,UTAH,100,Madison Square Garden,0,2020-21
401267273,2021-01-07T01:00Z,Final,15,Milwaukee Bucks,MIL,130,8,Detroit Pistons,DET,115,Fiserv Forum,0,2020-21
401267274,2021-01-07T01:00Z,Final,3,New Orleans Pelicans,NO,110,25,Oklahoma City Thunder,OKC,111,Smoothie King Center,750,2020-21
401267275,2021-01-07T02:00Z,Final,21,Phoenix Suns,PHX,123,28,Toronto Raptors,TOR,115,PHX Arena,0,2020-21
401267276,2021-01-07T03:00Z,Final,9,Golden State Warriors,GS,101,12,LA Clippers,LAC,108,Chase Center,0,2020-21
401267277,2021-01-07T03:00Z,Final,23,Sacramento Kings,SAC,128,4,Chicago Bulls,CHI,124,Golden 1 Center,0,2020-21
401267278,2021-01-08T00:30Z,Final,17,Brooklyn Nets,BKN,122,20,Philadelphia 76ers,PHI,109,Barclays Center,0,2020-21
401267279,2021-01-08T01:00Z,Final,29,Memphis Grizzlies,MEM,90,5,Cleveland Cavaliers,CLE,94,FedExForum,0,2020-21
401267280,2021-01-08T03:00Z,Final,7,Denver Nuggets,DEN,117,6,Dallas Mavericks,DAL,124,Ball Arena,0,2020-21
401267281,2021-01-08T03:00Z,Final,13,Los Angeles Lakers,LAL,109,24,San Antonio Spurs,SA,118,crypto.com Arena,0,2020-21
401267282,2021-01-08T03:00Z,Final,22,Portland Trail Blazers,POR,135,16,Minnesota Timberwolves,MIN,117,Moda Center,0,2020-21
401267283,2021-01-09T00:00Z,Final,8,Detroit Pistons,DET,110,21,Phoenix Suns,PHX,105,Little Caesars Arena,0,2020-21
401267284,2021-01-09T00:30Z,Final,2,Boston Celtics,BOS,116,27,Washington Wizards,WSH,107,TD Garden,0,2020-21
401267285,2021-01-09T00:30Z,Final,18,New York Knicks,NY,89,25,Oklahoma City Thunder,OKC,101,Madison Square Garden,0,2020-21
401267286,2021-01-09T00:30Z,Final,3,New Orleans Pelicans,NO,110,30,Charlotte Hornets,CHA,118,Smoothie King Center,750,2020-21
401267287,2021-01-09T01:00Z,Final,10,Houston Rockets,HOU,132,19,Orlando Magic,ORL,90,Toyota Center (Houston),3039,2020-21
401267288,2021-01-09T01:00Z,Final,29,Memphis Grizzlies,MEM,115,17,Brooklyn Nets,BKN,110,FedExForum,0,2020-21
401267289,2021-01-09T01:00Z,Final,15,Milwaukee Bucks,MIL,118,26,Utah Jazz,UTAH,131,Fiserv Forum,0,2020-21
401267290,2021-01-09T03:00Z,Final,9,Golden State Warriors,GS,115,12,LA Clippers,LAC,105,Chase Center,0,2020-21
401267291,2021-01-09T03:00Z,Final,13,Los Angeles Lakers,LAL,117,4,Chicago Bulls,CHI,115,crypto.com Arena,0,2020-21
401267292,2021-01-09T03:00Z,Final,23,Sacramento Kings,SAC,123,28,Toronto Raptors,TOR,144,Golden 1 Center,0,2020-21
401267293,2021-01-09T20:00Z,Final,20,Philadelphia 76ers,PHI,103,7,Denver Nuggets,DEN,115,Xfinity Mobile Arena,0,2020-21
401267294,2021-01-10T00:00Z,Final,30,Charlotte Hornets,CHA,113,1,Atlanta Hawks,ATL,105,Spectrum Center,0,2020-21
401267295,2021-01-10T00:00Z,Final,11,Indiana Pacers,IND,117,21,Phoenix Suns,PHX,125,Gainbridge Fieldhouse,0,2020-21
401267296,2021-01-10T00:00Z,Final,27,Washington Wizards,WSH,124,14,Miami Heat,MIA,128,Capital One Arena,0,2020-21
401267297,2021-01-10T01:00Z,Final,15,Milwaukee Bucks,MIL,100,5,Cleveland Cavaliers,CLE,90,Fiserv Forum,0,2020-21
401267298,2021-01-10T01:00Z,Final,16,Minnesota Timberwolves,MIN,122,24,San Antonio Spurs,SA,125,Target Center,0,2020-21
401267299,2021-01-10T01:30Z,Final,6,Dallas Mavericks,DAL,112,19,Orlando Magic,ORL,98,American Airlines Center,0,2020-21
401267300,2021-01-10T03:00Z,Final,23,Sacramento Kings,SAC,99,22,Portland Trail Blazers,POR,125,Golden 1 Center,0,2020-21
401267301,2021-01-10T20:00Z,Final,8,Detroit Pistons,DET,86,26,Utah Jazz,UTAH,96,Little Caesars Arena,0,2020-21
401267302,2021-01-10T21:00Z,Final,12,LA Clippers,LAC,130,4,Chicago Bulls,CHI,127,crypto.com Arena,0,2020-21
401267303,2021-01-10T23:00Z,Final,17,Brooklyn Nets,BKN,116,25,Oklahoma City Thunder,OKC,129,Barclays Center,0,2020-21
401267304,2021-01-10T23:00Z,Final,18,New York Knicks,NY,89,7,Denver Nuggets,DEN,114,Madison Square Garden,0,2020-21
401267305,2021-01-11T00:00Z,Postponed,2,Boston Celtics,BOS,0,14,Miami Heat,MIA,0,TD Garden,0,2020-21
401267306,2021-01-11T00:00Z,Final,10,Houston Rockets,HOU,102,13,Los Angeles Lakers,LAL,120,Toyota Center (Houston),3327,2020-21
401267307,2021-01-11T01:00Z,Final,16,Minnesota Timberwolves,MIN,96,24,San Antonio Spurs,SA,88,Target Center,0,2020-21
401267308,2021-01-11T01:30Z,Final,9,Golden State Warriors,GS,106,28,Toronto Raptors,TOR,105,Chase Center,0,2020-21
401267309,2021-01-12T00:00Z,Final,30,Charlotte Hornets,CHA,109,18,New York Knicks,NY,88,Spectrum Center,0,2020-21
401267310,2021-01-12T00:00Z,Final,5,Cleveland Cavaliers,CLE,91,29,Memphis Grizzlies,MEM,101,Rocket Arena,1944,2020-21
401267311,2021-01-12T00:00Z,Final,19,Orlando Magic,ORL,99,15,Milwaukee Bucks,MIL,121,Kia Center,3248,2020-21
401267312,2021-01-12T00:00Z,Final,27,Washington Wizards,WSH,128,21,Phoenix Suns,PHX,107,Capital One Arena,0,2020-21
401267313,2021-01-12T00:30Z,Final,1,Atlanta Hawks,ATL,112,20,Philadelphia 76ers,PHI,94,State Farm Arena,0,2020-21
401267314,2021-01-12T01:30Z,Postponed,6,Dallas Mavericks,DAL,0,3,New Orleans Pelicans,NO,0,American Airlines Center,0,2020-21
401267315,2021-01-12T03:00Z,Final,22,Portland Trail Blazers,POR,112,28,Toronto Raptors,TOR,111,Moda Center,0,2020-21
401267316,2021-01-12T03:00Z,Final,23,Sacramento Kings,SAC,127,11,Indiana Pacers,IND,122,Golden 1 Center,0,2020-21
401267317,2021-01-13T00:00Z,Final,20,Philadelphia 76ers,PHI,137,14,Miami Heat,MIA,134,Xfinity Mobile Arena,0,2020-21
401267318,2021-01-13T00:30Z,Final,17,Brooklyn Nets,BKN,122,7,Denver Nuggets,DEN,116,Barclays Center,0,2020-21
401267319,2021-01-13T00:30Z,Final,5,Cleveland Cavaliers,CLE,87,26,Utah Jazz,UTAH,117,Rocket Arena,1944,2020-21
401267320,2021-01-13T01:00Z,Postponed,4,Chicago Bulls,CHI,0,2,Boston Celtics,BOS,0,United Center,0,2020-21
401267321,2021-01-13T01:00Z,Final,10,Houston Rockets,HOU,100,13,Los Angeles Lakers,LAL,117,Toyota Center (Houston),3221,2020-21
401267322,2021-01-13T01:00Z,Final,25,Oklahoma City Thunder,OKC,102,24,San Antonio Spurs,SA,112,Paycom Center,0,2020-21
401267323,2021-01-13T03:30Z,Final,9,Golden State Warriors,GS,95,11,Indiana Pacers,IND,104,Chase Center,0,2020-21
401267324,2021-01-14T00:00Z,Final,30,Charlotte Hornets,CHA,93,6,Dallas Mavericks,DAL,104,Spectrum Center,0,2020-21
401267325,2021-01-14T00:00Z,Final,8,Detroit Pistons,DET,101,15,Milwaukee Bucks,MIL,110,Little Caesars Arena,0,2020-21
401267326,2021-01-14T00:00Z,Postponed,27,Washington Wizards,WSH,0,26,Utah Jazz,UTAH,0,Capital One Arena,0,2020-21
401267327,2021-01-14T00:30Z,Postponed,2,Boston Celtics,BOS,0,19,Orlando Magic,ORL,0,TD Garden,0,2020-21
